7,33,0.673469
7,41,0.836735
7,28,0.571429
7,24,0.489796
7,25,0.510204
7,22,0.44898
7,29,0.591837
7,29,0.591837
7,30,0.612245
7,32,0.653061
7,23,0.469388
7,27,0.55102
7,22,0.44898
7,28,0.571429
7,30,0.612245
7,26,0.530612
7,30,0.612245
7,34,0.693878
7,25,0.510204
7,32,0.653061
7,31,0.632653
7,31,0.632653
7,26,0.530612
7,37,0.755102
7,36,0.734694
7,27,0.55102
7,24,0.489796
7,31,0.632653
7,29,0.591837
7,29,0.591837
7,33,0.673469
7,25,0.510204
7,27,0.55102
7,30,0.612245
7,30,0.612245
7,40,0.816327
7,27,0.55102
7,23,0.469388
7,24,0.489796
7,34,0.693878
7,30,0.612245
7,25,0.510204
7,30,0.612245
7,24,0.489796
7,32,0.653061
7,33,0.673469
7,27,0.55102
7,31,0.632653
7,37,0.755102
7,21,0.428571
7,34,0.693878
7,29,0.591837
7,23,0.469388
7,25,0.510204
7,27,0.55102
7,29,0.591837
7,23,0.469388
7,29,0.591837
7,20,0.408163
7,38,0.77551
7,27,0.55102
7,26,0.530612
7,28,0.571429
8,42,0.65625
8,43,0.671875
8,29,0.453125
8,43,0.671875
8,35,0.546875
8,48,0.75
8,31,0.484375
8,28,0.4375
8,40,0.625
8,34,0.53125
8,38,0.59375
8,38,0.59375
8,40,0.625
8,48,0.75
8,46,0.71875
8,38,0.59375
8,40,0.625
8,38,0.59375
8,33,0.515625
8,42,0.65625
8,36,0.5625
8,44,0.6875
8,38,0.59375
8,41,0.640625
8,33,0.515625
8,47,0.734375
8,40,0.625
8,34,0.53125
8,28,0.4375
8,37,0.578125
8,42,0.65625
8,43,0.671875
8,43,0.671875
8,27,0.421875
8,35,0.546875
8,25,0.390625
8,34,0.53125
8,45,0.703125
8,43,0.671875
8,38,0.59375
8,33,0.515625
8,40,0.625
8,36,0.5625
8,39,0.609375
8,41,0.640625
8,28,0.4375
8,41,0.640625
8,36,0.5625
8,47,0.734375
8,41,0.640625
8,45,0.703125
8,36,0.5625
8,42,0.65625
8,30,0.46875
8,38,0.59375
8,39,0.609375
8,37,0.578125
8,33,0.515625
8,34,0.53125
8,37,0.578125
8,37,0.578125
8,36,0.5625
8,39,0.609375
8,34,0.53125
8,33,0.515625
8,30,0.46875
8,45,0.703125
8,23,0.359375
8,29,0.453125
8,30,0.46875
8,42,0.65625
8,42,0.65625
8,35,0.546875
8,44,0.6875
8,42,0.65625
8,35,0.546875
8,32,0.5
8,42,0.65625
8,41,0.640625
8,31,0.484375
8,31,0.484375
8,27,0.421875
8,36,0.5625
8,39,0.609375
8,41,0.640625
8,26,0.40625
8,42,0.65625
8,37,0.578125
8,37,0.578125
8,48,0.75
8,38,0.59375
8,23,0.359375
8,35,0.546875
8,33,0.515625
8,38,0.59375
8,43,0.671875
8,37,0.578125
8,42,0.65625
8,41,0.640625
8,34,0.53125
8,39,0.609375
8,35,0.546875
8,37,0.578125
8,33,0.515625
8,45,0.703125
8,31,0.484375
8,41,0.640625
8,35,0.546875
8,33,0.515625
8,41,0.640625
8,40,0.625
8,39,0.609375
8,37,0.578125
8,32,0.5
8,38,0.59375
8,29,0.453125
8,31,0.484375
8,34,0.53125
8,34,0.53125
8,40,0.625
8,34,0.53125
8,39,0.609375
8,53,0.828125
8,40,0.625
8,33,0.515625
8,37,0.578125
8,36,0.5625
8,40,0.625
8,31,0.484375
8,39,0.609375
8,35,0.546875
8,43,0.671875
8,38,0.59375
8,30,0.46875
8,31,0.484375
8,41,0.640625
8,45,0.703125
8,41,0.640625
8,39,0.609375
8,36,0.5625
8,30,0.46875
8,40,0.625
8,36,0.5625
8,49,0.765625
8,30,0.46875
8,42,0.65625
8,30,0.46875
8,32,0.5
8,29,0.453125
8,36,0.5625
9,55,0.679012
9,44,0.54321
9,51,0.62963
9,53,0.654321
9,39,0.481481
9,42,0.518519
9,45,0.555556
9,45,0.555556
9,61,0.753086
9,49,0.604938
9,53,0.654321
9,50,0.617284
9,45,0.555556
9,43,0.530864
9,51,0.62963
9,57,0.703704
9,46,0.567901
9,32,0.395062
9,49,0.604938
9,46,0.567901
9,50,0.617284
9,55,0.679012
9,42,0.518519
9,40,0.493827
9,36,0.444444
9,42,0.518519
9,40,0.493827
9,45,0.555556
9,51,0.62963
9,46,0.567901
9,51,0.62963
9,51,0.62963
9,49,0.604938
9,43,0.530864
9,41,0.506173
9,49,0.604938
9,52,0.641975
9,57,0.703704
9,41,0.506173
9,53,0.654321
9,53,0.654321
9,43,0.530864
9,48,0.592593
9,42,0.518519
9,38,0.469136
9,46,0.567901
9,45,0.555556
9,50,0.617284
9,54,0.666667
9,47,0.580247
9,44,0.54321
9,36,0.444444
9,42,0.518519
9,50,0.617284
9,51,0.62963
9,39,0.481481
9,58,0.716049
9,41,0.506173
9,44,0.54321
9,44,0.54321
9,53,0.654321
9,45,0.555556
9,46,0.567901
9,54,0.666667
9,44,0.54321
9,44,0.54321
9,50,0.617284
9,53,0.654321
9,49,0.604938
9,41,0.506173
9,57,0.703704
9,48,0.592593
9,49,0.604938
9,48,0.592593
9,56,0.691358
9,47,0.580247
9,41,0.506173
9,42,0.518519
9,53,0.654321
9,46,0.567901
9,52,0.641975
9,54,0.666667
9,50,0.617284
9,35,0.432099
9,43,0.530864
9,57,0.703704
9,51,0.62963
9,46,0.567901
9,57,0.703704
9,48,0.592593
9,51,0.62963
9,64,0.790123
9,42,0.518519
9,47,0.580247
9,52,0.641975
9,53,0.654321
9,45,0.555556
9,40,0.493827
9,39,0.481481
9,53,0.654321
9,41,0.506173
9,33,0.407407
9,45,0.555556
9,45,0.555556
9,47,0.580247
9,51,0.62963
9,45,0.555556
9,48,0.592593
9,58,0.716049
9,48,0.592593
9,45,0.555556
9,50,0.617284
9,59,0.728395
9,54,0.666667
9,54,0.666667
9,36,0.444444
9,43,0.530864
9,54,0.666667
9,47,0.580247
9,49,0.604938
9,60,0.740741
9,43,0.530864
9,44,0.54321
9,51,0.62963
9,42,0.518519
9,47,0.580247
9,56,0.691358
9,47,0.580247
9,46,0.567901
9,39,0.481481
9,50,0.617284
9,55,0.679012
9,42,0.518519
9,36,0.444444
9,44,0.54321
9,43,0.530864
9,45,0.555556
9,50,0.617284
9,46,0.567901
9,43,0.530864
9,43,0.530864
9,49,0.604938
9,49,0.604938
9,33,0.407407
9,55,0.679012
9,52,0.641975
9,49,0.604938
9,40,0.493827
9,56,0.691358
9,47,0.580247
10,56,0.56
10,54,0.54
10,40,0.4
10,64,0.64
10,47,0.47
10,59,0.59
10,58,0.58
10,71,0.71
10,60,0.6
10,51,0.51
10,45,0.45
10,59,0.59
10,64,0.64
10,52,0.52
10,64,0.64
10,46,0.46
10,40,0.4
10,57,0.57
10,61,0.61
10,76,0.76
10,48,0.48
10,65,0.65
10,67,0.67
10,59,0.59
10,47,0.47
10,62,0.62
10,51,0.51
10,57,0.57
10,59,0.59
10,62,0.62
10,66,0.66
10,59,0.59
10,55,0.55
10,60,0.6
10,55,0.55
10,55,0.55
10,61,0.61
10,63,0.63
10,62,0.62
10,61,0.61
10,66,0.66
10,66,0.66
10,73,0.73
10,72,0.72
10,58,0.58
10,56,0.56
10,48,0.48
10,65,0.65
10,43,0.43
10,63,0.63
10,59,0.59
10,72,0.72
10,63,0.63
10,68,0.68
10,52,0.52
10,73,0.73
10,52,0.52
10,53,0.53
10,63,0.63
10,62,0.62
10,69,0.69
10,64,0.64
10,60,0.6
10,74,0.74
10,63,0.63
10,72,0.72
10,50,0.5
10,65,0.65
10,56,0.56
10,60,0.6
10,47,0.47
10,58,0.58
10,41,0.41
10,63,0.63
10,57,0.57
10,62,0.62
10,63,0.63
10,32,0.32
10,75,0.75
10,53,0.53
10,53,0.53
10,49,0.49
10,52,0.52
10,74,0.74
10,76,0.76
10,66,0.66
10,49,0.49
10,57,0.57
10,62,0.62
10,59,0.59
10,61,0.61
10,57,0.57
10,74,0.74
10,52,0.52
10,63,0.63
10,57,0.57
10,65,0.65
10,73,0.73
10,70,0.7
10,65,0.65
10,69,0.69
10,58,0.58
10,63,0.63
10,61,0.61
10,43,0.43
10,47,0.47
10,51,0.51
10,69,0.69
10,71,0.71
10,66,0.66
10,62,0.62
10,68,0.68
10,54,0.54
10,59,0.59
10,58,0.58
10,53,0.53
10,45,0.45
10,62,0.62
10,64,0.64
10,59,0.59
10,67,0.67
10,63,0.63
10,61,0.61
10,70,0.7
10,67,0.67
10,48,0.48
10,59,0.59
10,66,0.66
10,48,0.48
10,62,0.62
10,66,0.66
10,55,0.55
10,53,0.53
10,60,0.6
10,67,0.67
10,73,0.73
10,60,0.6
10,58,0.58
10,57,0.57
10,60,0.6
10,44,0.44
10,55,0.55
10,31,0.31
10,65,0.65
10,54,0.54
10,60,0.6
10,57,0.57
10,38,0.38
10,61,0.61
10,54,0.54
11,71,0.586777
11,73,0.603306
11,67,0.553719
11,65,0.53719
11,47,0.38843
11,73,0.603306
11,75,0.619835
11,80,0.661157
11,72,0.595041
11,72,0.595041
11,54,0.446281
11,77,0.636364
11,79,0.652893
11,60,0.495868
11,69,0.570248
11,64,0.528926
11,73,0.603306
11,69,0.570248
11,76,0.628099
11,77,0.636364
11,71,0.586777
11,76,0.628099
11,79,0.652893
11,75,0.619835
11,76,0.628099
11,75,0.619835
11,71,0.586777
11,65,0.53719
11,66,0.545455
11,82,0.677686
11,70,0.578512
11,68,0.561983
11,91,0.752066
11,66,0.545455
11,84,0.694215
11,74,0.61157
11,70,0.578512
11,58,0.479339
11,67,0.553719
11,81,0.669421
11,69,0.570248
11,78,0.644628
11,58,0.479339
11,84,0.694215
11,56,0.46281
11,62,0.512397
11,78,0.644628
11,76,0.628099
11,67,0.553719
11,79,0.652893
11,75,0.619835
11,75,0.619835
11,75,0.619835
11,72,0.595041
11,70,0.578512
11,50,0.413223
11,89,0.735537
11,81,0.669421
11,65,0.53719
11,77,0.636364
11,78,0.644628
11,63,0.520661
11,79,0.652893
11,66,0.545455
11,74,0.61157
11,70,0.578512
11,66,0.545455
11,83,0.68595
11,85,0.702479
11,92,0.760331
11,79,0.652893
11,62,0.512397
11,69,0.570248
11,75,0.619835
11,67,0.553719
11,70,0.578512
11,82,0.677686
11,49,0.404959
11,82,0.677686
11,71,0.586777
11,77,0.636364
11,73,0.603306
11,82,0.677686
11,67,0.553719
11,77,0.636364
11,77,0.636364
11,78,0.644628
11,96,0.793388
11,77,0.636364
11,68,0.561983
11,81,0.669421
11,82,0.677686
11,65,0.53719
11,80,0.661157
11,69,0.570248
11,62,0.512397
11,69,0.570248
11,86,0.710744
11,73,0.603306
11,81,0.669421
11,65,0.53719
11,81,0.669421
11,66,0.545455
11,65,0.53719
11,76,0.628099
11,75,0.619835
11,56,0.46281
11,77,0.636364
11,69,0.570248
11,71,0.586777
11,67,0.553719
11,64,0.528926
11,59,0.487603
11,77,0.636364
11,67,0.553719
11,66,0.545455
11,71,0.586777
11,63,0.520661
11,49,0.404959
11,85,0.702479
11,85,0.702479
11,66,0.545455
11,77,0.636364
11,68,0.561983
11,69,0.570248
11,83,0.68595
11,76,0.628099
11,63,0.520661
11,71,0.586777
11,73,0.603306
11,68,0.561983
11,56,0.46281
11,73,0.603306
11,72,0.595041
11,76,0.628099
11,74,0.61157
11,81,0.669421
11,74,0.61157
11,73,0.603306
11,87,0.719008
11,64,0.528926
11,58,0.479339
11,77,0.636364
11,76,0.628099
11,81,0.669421
11,73,0.603306
11,64,0.528926
11,82,0.677686
11,77,0.636364
11,66,0.545455
12,89,0.618056
12,87,0.604167
12,81,0.5625
12,76,0.527778
12,82,0.569444
12,88,0.611111
12,79,0.548611
12,91,0.631944
12,83,0.576389
12,78,0.541667
12,83,0.576389
12,86,0.597222
12,102,0.708333
12,79,0.548611
12,70,0.486111
12,82,0.569444
12,73,0.506944
12,90,0.625
12,72,0.5
12,91,0.631944
12,102,0.708333
12,90,0.625
12,90,0.625
12,89,0.618056
12,85,0.590278
12,83,0.576389
12,95,0.659722
12,87,0.604167
12,72,0.5
12,86,0.597222
12,108,0.75
12,98,0.680556
12,81,0.5625
12,91,0.631944
12,90,0.625
12,101,0.701389
12,86,0.597222
12,86,0.597222
12,92,0.638889
12,74,0.513889
12,85,0.590278
12,82,0.569444
12,94,0.652778
12,89,0.618056
12,76,0.527778
12,96,0.666667
12,93,0.645833
12,81,0.5625
12,71,0.493056
12,77,0.534722
12,90,0.625
12,90,0.625
12,87,0.604167
12,97,0.673611
12,77,0.534722
12,93,0.645833
12,84,0.583333
12,78,0.541667
12,82,0.569444
12,80,0.555556
12,86,0.597222
12,94,0.652778
12,57,0.395833
12,69,0.479167
12,79,0.548611
12,97,0.673611
12,113,0.784722
12,93,0.645833
12,68,0.472222
12,77,0.534722
12,73,0.506944
12,102,0.708333
12,112,0.777778
12,66,0.458333
12,98,0.680556
12,75,0.520833
12,89,0.618056
12,81,0.5625
12,90,0.625
12,73,0.506944
12,90,0.625
12,86,0.597222
12,77,0.534722
12,93,0.645833
12,76,0.527778
12,80,0.555556
12,80,0.555556
12,94,0.652778
12,95,0.659722
12,94,0.652778
12,82,0.569444
12,101,0.701389
12,79,0.548611
12,94,0.652778
12,104,0.722222
12,94,0.652778
12,79,0.548611
12,81,0.5625
12,83,0.576389
12,85,0.590278
12,70,0.486111
12,97,0.673611
12,89,0.618056
12,104,0.722222
12,77,0.534722
12,74,0.513889
12,76,0.527778
12,90,0.625
12,85,0.590278
12,82,0.569444
12,82,0.569444
12,83,0.576389
12,88,0.611111
12,80,0.555556
12,89,0.618056
12,106,0.736111
12,74,0.513889
12,88,0.611111
12,86,0.597222
12,86,0.597222
12,80,0.555556
12,82,0.569444
12,76,0.527778
12,102,0.708333
12,78,0.541667
12,93,0.645833
12,79,0.548611
12,101,0.701389
12,64,0.444444
12,72,0.5
12,100,0.694444
12,80,0.555556
12,88,0.611111
12,80,0.555556
12,88,0.611111
12,93,0.645833
12,80,0.555556
12,81,0.5625
12,89,0.618056
12,81,0.5625
12,94,0.652778
12,93,0.645833
12,85,0.590278
12,88,0.611111
12,85,0.590278
12,88,0.611111
12,89,0.618056
12,99,0.6875
12,79,0.548611
12,90,0.625
13,91,0.538462
13,111,0.656805
13,82,0.485207
13,107,0.633136
13,95,0.56213
13,103,0.609467
13,110,0.650888
13,133,0.786982
13,102,0.60355
13,97,0.573964
13,99,0.585799
13,98,0.579882
13,97,0.573964
13,104,0.615385
13,91,0.538462
13,83,0.491124
13,95,0.56213
13,105,0.621302
13,89,0.526627
13,98,0.579882
13,119,0.704142
13,97,0.573964
13,96,0.568047
13,107,0.633136
13,104,0.615385
13,114,0.674556
13,89,0.526627
13,78,0.461538
13,99,0.585799
13,88,0.52071
13,86,0.508876
13,90,0.532544
13,93,0.550296
13,119,0.704142
13,101,0.597633
13,99,0.585799
13,101,0.597633
13,85,0.502959
13,106,0.627219
13,97,0.573964
13,101,0.597633
13,91,0.538462
13,112,0.662722
13,72,0.426036
13,107,0.633136
13,91,0.538462
13,73,0.431953
13,113,0.668639
13,105,0.621302
13,118,0.698225
13,101,0.597633
13,98,0.579882
13,110,0.650888
13,96,0.568047
13,85,0.502959
13,94,0.556213
13,94,0.556213
13,108,0.639053
13,87,0.514793
13,101,0.597633
13,83,0.491124
13,107,0.633136
13,109,0.64497
13,106,0.627219
13,103,0.609467
13,100,0.591716
13,106,0.627219
13,111,0.656805
13,109,0.64497
13,100,0.591716
13,95,0.56213
13,102,0.60355
13,102,0.60355
13,105,0.621302
13,111,0.656805
13,81,0.47929
13,120,0.710059
13,113,0.668639
13,102,0.60355
13,103,0.609467
13,78,0.461538
13,103,0.609467
13,112,0.662722
13,111,0.656805
13,101,0.597633
13,101,0.597633
13,100,0.591716
13,91,0.538462
13,112,0.662722
13,106,0.627219
13,81,0.47929
13,93,0.550296
13,97,0.573964
13,86,0.508876
13,88,0.52071
13,85,0.502959
13,107,0.633136
13,108,0.639053
13,100,0.591716
13,98,0.579882
13,105,0.621302
13,104,0.615385
13,116,0.686391
13,111,0.656805
13,93,0.550296
13,99,0.585799
13,87,0.514793
13,102,0.60355
13,83,0.491124
13,111,0.656805
13,103,0.609467
13,94,0.556213
13,101,0.597633
13,119,0.704142
13,113,0.668639
13,116,0.686391
13,104,0.615385
13,99,0.585799
13,97,0.573964
13,89,0.526627
13,98,0.579882
13,101,0.597633
13,106,0.627219
13,101,0.597633
13,113,0.668639
13,91,0.538462
13,105,0.621302
13,105,0.621302
13,101,0.597633
13,111,0.656805
13,108,0.639053
13,89,0.526627
13,110,0.650888
13,92,0.544379
13,95,0.56213
13,82,0.485207
13,94,0.556213
13,106,0.627219
13,103,0.609467
13,94,0.556213
13,92,0.544379
13,114,0.674556
13,100,0.591716
13,79,0.467456
13,95,0.56213
13,103,0.609467
13,95,0.56213
13,111,0.656805
13,118,0.698225
13,97,0.573964
14,110,0.561224
14,126,0.642857
14,117,0.596939
14,125,0.637755
14,112,0.571429
14,94,0.479592
14,99,0.505102
14,127,0.647959
14,109,0.556122
14,107,0.545918
14,112,0.571429
14,122,0.622449
14,110,0.561224
14,130,0.663265
14,118,0.602041
14,123,0.627551
14,114,0.581633
14,134,0.683673
14,106,0.540816
14,119,0.607143
14,118,0.602041
14,121,0.617347
14,119,0.607143
14,128,0.653061
14,130,0.663265
14,133,0.678571
14,108,0.55102
14,97,0.494898
14,126,0.642857
14,117,0.596939
14,110,0.561224
14,127,0.647959
14,121,0.617347
14,103,0.52551
14,128,0.653061
14,117,0.596939
14,113,0.576531
14,138,0.704082
14,100,0.510204
14,89,0.454082
14,106,0.540816
14,120,0.612245
14,114,0.581633
14,148,0.755102
14,120,0.612245
14,123,0.627551
14,130,0.663265
14,113,0.576531
14,126,0.642857
14,116,0.591837
14,110,0.561224
14,102,0.520408
14,104,0.530612
14,109,0.556122
14,129,0.658163
14,109,0.556122
14,116,0.591837
14,109,0.556122
14,94,0.479592
14,117,0.596939
14,102,0.520408
14,109,0.556122
14,115,0.586735
14,108,0.55102
14,104,0.530612
14,112,0.571429
14,113,0.576531
14,112,0.571429
14,110,0.561224
14,143,0.729592
14,112,0.571429
14,128,0.653061
14,114,0.581633
14,96,0.489796
14,120,0.612245
14,114,0.581633
14,105,0.535714
14,110,0.561224
14,115,0.586735
14,138,0.704082
14,107,0.545918
14,116,0.591837
14,124,0.632653
14,96,0.489796
14,110,0.561224
14,122,0.622449
14,132,0.673469
14,112,0.571429
14,119,0.607143
14,105,0.535714
14,105,0.535714
14,127,0.647959
14,111,0.566327
14,130,0.663265
14,112,0.571429
14,124,0.632653
14,132,0.673469
14,98,0.5
14,114,0.581633
14,118,0.602041
14,128,0.653061
14,107,0.545918
14,130,0.663265
14,109,0.556122
14,123,0.627551
14,90,0.459184
14,118,0.602041
14,92,0.469388
14,114,0.581633
14,95,0.484694
14,82,0.418367
14,109,0.556122
14,131,0.668367
14,120,0.612245
14,101,0.515306
14,128,0.653061
14,120,0.612245
14,103,0.52551
14,93,0.47449
14,123,0.627551
14,136,0.693878
14,112,0.571429
14,104,0.530612
14,129,0.658163
14,110,0.561224
14,119,0.607143
14,109,0.556122
14,110,0.561224
14,107,0.545918
14,130,0.663265
14,116,0.591837
14,94,0.479592
14,104,0.530612
14,106,0.540816
14,148,0.755102
14,117,0.596939
14,98,0.5
14,97,0.494898
14,120,0.612245
14,117,0.596939
14,102,0.520408
14,128,0.653061
14,112,0.571429
14,104,0.530612
14,114,0.581633
14,130,0.663265
14,117,0.596939
14,114,0.581633
14,116,0.591837
14,103,0.52551
15,117,0.52
15,138,0.613333
15,120,0.533333
15,129,0.573333
15,127,0.564444
15,130,0.577778
15,139,0.617778
15,127,0.564444
15,113,0.502222
15,135,0.6
15,111,0.493333
15,141,0.626667
15,153,0.68
15,122,0.542222
15,132,0.586667
15,133,0.591111
15,130,0.577778
15,140,0.622222
15,137,0.608889
15,122,0.542222
15,138,0.613333
15,150,0.666667
15,137,0.608889
15,136,0.604444
15,137,0.608889
15,149,0.662222
15,131,0.582222
15,122,0.542222
15,130,0.577778
15,143,0.635556
15,155,0.688889
15,138,0.613333
15,113,0.502222
15,155,0.688889
15,131,0.582222
15,150,0.666667
15,146,0.648889
15,133,0.591111
15,118,0.524444
15,138,0.613333
15,138,0.613333
15,134,0.595556
15,151,0.671111
15,150,0.666667
15,122,0.542222
15,139,0.617778
15,130,0.577778
15,120,0.533333
15,156,0.693333
15,141,0.626667
15,138,0.613333
15,156,0.693333
15,142,0.631111
15,162,0.72
15,135,0.6
15,129,0.573333
15,130,0.577778
15,130,0.577778
15,126,0.56
15,124,0.551111
15,121,0.537778
15,147,0.653333
15,133,0.591111
15,109,0.484444
15,151,0.671111
15,112,0.497778
15,137,0.608889
15,103,0.457778
15,141,0.626667
15,150,0.666667
15,139,0.617778
15,138,0.613333
15,121,0.537778
15,111,0.493333
15,159,0.706667
15,155,0.688889
15,127,0.564444
15,139,0.617778
15,142,0.631111
15,156,0.693333
15,117,0.52
15,131,0.582222
15,130,0.577778
15,125,0.555556
15,120,0.533333
15,139,0.617778
15,118,0.524444
15,134,0.595556
15,123,0.546667
15,107,0.475556
15,135,0.6
15,147,0.653333
15,134,0.595556
15,121,0.537778
15,128,0.568889
